DocEntry,LineNum,DocDate,DocTime,BaseRef,TransType,MovementType,ItemCode,BatchNum,WhsCode,Quantity,UoM,Remark,U_PTCode,U_Emisor,U_Receptor,CreateTS
100516,1,2025-09-24,062607,250915,Issue,I,455.135.590,L250924-02,MP-03,435.075,kg,PLANTA CRE | Proceso OK,505.108.057,Operario C,Tanque 3,2025-09-24T06:26:07
100517,0,2025-09-24,074614,250919,Issue,I,451.045.856,L250924-02,MP-01,301.008,kg,PLANTA CRE | Proceso OK,505.157.043,Operario B,Línea 1,2025-09-24T07:46:14
100518,0,2025-09-24,093812,250913,Issue,I,451.803.614,L250924-03,MP-03,523.296,L,PLANTA CRE | Proceso OK,505.164.088,Operario C,Tanque 3,2025-09-24T09:38:12
100519,0,2025-09-24,105702,250918,Issue,I,452.997.116,L250924-03,AD-01,688.721,kg,PLANTA CRE | Proceso OK,501.065.088,Operario C,Línea 2,2025-09-24T10:57:02
100520,0,2025-09-24,112235,250925,Issue,I,452.166.689,L250924-03,AD-01,448.017,L,PLANTA MAK | Proceso OK,505.009.123,Supervisor,Línea 1,2025-09-24T11:22:35
100521,0,2025-09-24,113449,250931,Issue,I,454.364.232,L250924-03,MP-01,313.513,kg,PLANTA MAK | Proceso OK,512.179.127,Operario C,Línea 1,2025-09-24T11:34:49
100522,0,2025-09-24,113500,250933,Issue,I,455.941.668,L250924-03,MP-02,814.966,kg,PLANTA CRE | Proceso OK,501.025.105,Operario C,Línea 2,2025-09-24T11:35:00
100523,0,2025-09-24,113506,250929,Issue,I,452.290.787,L250924-03,AD-01,517.84,L,PLANTA CRE | Proceso OK,512.008.005,Operario A,Tanque 5,2025-09-24T11:35:06
100524,0,2025-09-24,140628,250923,Issue,I,451.948.277,L250924-03,MP-03,305.586,L,PLANTA CRE | Proceso OK,505.042.024,Supervisor,Línea 1,2025-09-24T14:06:28
100525,0,2025-09-24,173714,250934,Issue,I,453.927.401,L250924-01,MP-02,455.849,kg,PLANTA MAK | Proceso OK,513.115.000,Supervisor,Línea 2,2025-09-24T17:37:14
100526,0,2025-09-25,084945,250923,Issue,I,454.888.632,L250925-02,MP-02,765.723,kg,PLANTA CRE | Proceso OK,505.042.024,Operario B,Línea 2,2025-09-25T08:49:45
100527,0,2025-09-25,103302,250920,Return,R,453.369.985,L250913-01,MP-01,140.392,kg,PLANTA CRE | Devolución parcial,512.083.127,Supervisor,Línea 1,2025-09-25T10:33:02
100528,0,2025-09-25,121254,250917,Issue,I,451.562.383,L250925-03,MP-03,1044.38,kg,PLANTA MAK | Proceso OK,512.077.000,Operario C,Tanque 3,2025-09-25T12:12:54
100528,1,2025-09-25,143011,250917,Issue,I,452.422.904,L250925-01,MP-03,47.0,ud,PLANTA MAK | Proceso OK,512.077.000,Supervisor,Línea 1,2025-09-25T14:30:11
100528,2,2025-09-25,174906,250917,Issue,I,455.448.405,L250925-01,MP-01,59.0,ud,PLANTA MAK | Proceso OK,512.077.000,Operario B,Tanque 5,2025-09-25T17:49:06
100529,0,2025-09-25,175931,250916,Issue,I,453.885.488,L250925-02,MP-03,430.65,L,PLANTA MAK | Proceso OK,505.034.089,Supervisor,Línea 1,2025-09-25T17:59:31
100530,0,2025-09-26,070938,250932,Issue,I,455.174.587,L250926-02,MP-02,268.941,kg,PLANTA MAK | Proceso OK,501.178.127,Operario A,Tanque 3,2025-09-26T07:09:38
100531,0,2025-09-26,073634,250934,Issue,I,451.956.039,L250926-01,MP-01,657.56,kg,PLANTA MAK | Proceso OK,513.115.000,Supervisor,Tanque 5,2025-09-26T07:36:34
100532,0,2025-09-26,091031,250918,Issue,I,453.909.054,L250926-03,MP-02,471.274,kg,PLANTA CRE | Proceso OK,501.065.088,Operario C,Línea 1,2025-09-26T09:10:31
100533,0,2025-09-26,172840,250923,Issue,I,454.888.632,L250926-03,MP-01,286.926,kg,PLANTA CRE | Proceso OK,505.042.024,Operario A,Línea 1,2025-09-26T17:28:40
100532,1,2025-09-26,185728,250918,Issue,I,452.997.116,L250926-02,MP-02,256.663,kg,PLANTA CRE | Proceso OK,501.065.088,Operario C,Tanque 3,2025-09-26T18:57:28
100534,0,2025-09-27,073559,250914,Issue,I,452.820.324,L250927-02,MP-01,280.81,kg,PLANTA MAK | Proceso OK,501.098.148,Supervisor,Tanque 3,2025-09-27T07:35:59
100535,0,2025-09-27,075112,250935,Issue,I,453.841.813,L250927-01,MP-01,559.593,kg,PLANTA CRE | Proceso OK,505.167.010,Supervisor,Línea 2,2025-09-27T07:51:12
100536,0,2025-09-27,131014,250910,Issue,I,453.240.044,L250927-02,AD-01,369.277,L,PLANTA CRE | Proceso OK,505.124.057,Operario A,Línea 2,2025-09-27T13:10:14
100537,0,2025-09-27,142925,250929,Issue,I,454.473.867,L250927-01,MP-03,632.993,kg,PLANTA CRE | Proceso OK,512.008.005,Operario A,Tanque 3,2025-09-27T14:29:25
100538,0,2025-09-27,153710,250910,Return,R,452.531.930,L250922-02,MP-02,96.24,kg,PLANTA CRE | Devolución parcial,505.124.057,Operario A,Línea 2,2025-09-27T15:37:10
100539,0,2025-09-27,184515,250917,Return,R,452.422.904,L250925-01,AD-01,5.288,ud,PLANTA MAK | Devolución parcial,512.077.000,Operario A,Línea 1,2025-09-27T18:45:15
100540,0,2025-09-28,071021,250915,Issue,I,452.834.103,L250928-02,AD-01,976.833,kg,PLANTA CRE | Proceso OK,505.108.057,Supervisor,Línea 1,2025-09-28T07:10:21
100541,0,2025-09-28,093040,250931,Issue,I,454.364.232,L250928-02,AD-01,56.0,ud,PLANTA MAK | Proceso OK,512.179.127,Operario A,Línea 1,2025-09-28T09:30:40
100542,0,2025-09-28,100021,250921,Issue,I,454.668.586,L250928-03,MP-01,669.87,kg,PLANTA MAK | Proceso OK,512.179.010,Operario B,Línea 2,2025-09-28T10:00:21
100543,0,2025-09-28,114400,250914,Issue,I,455.549.010,L250928-01,AD-01,522.089,kg,PLANTA MAK | Proceso OK,501.098.148,Operario A,Tanque 5,2025-09-28T11:44:00
100544,0,2025-09-28,122427,250930,Issue,I,451.721.574,L250928-02,AD-01,353.785,kg,PLANTA MAK | Proceso OK,513.016.057,Operario C,Tanque 5,2025-09-28T12:24:27
100545,0,2025-09-28,141936,250926,Issue,I,452.199.339,L250928-02,AD-01,782.966,kg,PLANTA CRE | Proceso OK,501.030.054,Supervisor,Línea 1,2025-09-28T14:19:36
100546,0,2025-09-28,153829,250916,Issue,I,451.680.366,L250928-02,AD-01,204.513,kg,PLANTA MAK | Proceso OK,505.034.089,Operario B,Línea 2,2025-09-28T15:38:29
100547,0,2025-09-28,162823,250932,Issue,I,451.645.485,L250928-03,MP-01,476.735,kg,PLANTA MAK | Proceso OK,501.178.127,Operario B,Línea 2,2025-09-28T16:28:23
100548,0,2025-09-29,115212,250928,Issue,I,453.284.546,L250929-03,AD-01,437.259,kg,PLANTA CRE | Proceso OK,501.148.043,Operario C,Tanque 3,2025-09-29T11:52:12
100549,0,2025-09-29,130111,250923,Issue,I,451.182.950,L250929-01,AD-01,241.984,kg,PLANTA CRE | Proceso OK,505.042.024,Supervisor,Tanque 3,2025-09-29T13:01:11
100550,0,2025-09-29,142522,250910,Issue,I,453.240.044,L250929-03,MP-03,792.515,L,PLANTA CRE | Proceso OK,505.124.057,Supervisor,Línea 2,2025-09-29T14:25:22
100551,0,2025-09-29,144805,250915,Return,R,453.824.242,L250908-03,MP-01,116.862,kg,PLANTA CRE | Devolución parcial,505.108.057,Operario A,Tanque 5,2025-09-29T14:48:05
100549,1,2025-09-29,144840,250923,Issue,I,454.228.761,L250929-03,AD-01,22.0,ud,PLANTA CRE | Proceso OK,505.042.024,Operario A,Tanque 5,2025-09-29T14:48:40
100552,0,2025-09-29,160857,250911,Issue,I,452.112.017,L250929-03,MP-01,209.23,kg,PLANTA MAK | Proceso OK,513.043.054,Operario A,Tanque 5,2025-09-29T16:08:57
100553,0,2025-09-29,175136,250920,Issue,I,453.369.985,L250929-03,MP-01,270.713,kg,PLANTA CRE | Proceso OK,512.083.127,Operario C,Línea 1,2025-09-29T17:51:36
100548,1,2025-09-29,185556,250928,Issue,I,453.792.452,L250929-02,AD-01,718.881,kg,PLANTA CRE | Proceso OK,501.148.043,Operario B,Tanque 3,2025-09-29T18:55:56
100554,0,2025-09-29,185832,250914,Issue,I,454.979.362,L250929-03,MP-03,33.0,ud,PLANTA MAK | Proceso OK,501.098.148,Supervisor,Línea 2,2025-09-29T18:58:32
100555,0,2025-09-30,080148,250922,Issue,I,454.912.835,L250930-01,MP-02,575.722,kg,PLANTA CRE | Proceso OK,512.101.019,Operario A,Línea 2,2025-09-30T08:01:48
100556,0,2025-09-30,101314,250914,Issue,I,452.820.324,L250930-03,MP-02,933.404,kg,PLANTA MAK | Proceso OK,501.098.148,Operario B,Línea 2,2025-09-30T10:13:14
100557,0,2025-09-30,135858,250934,Issue,I,453.927.401,L250930-03,MP-02,883.5,kg,PLANTA MAK | Proceso OK,513.115.000,Supervisor,Línea 1,2025-09-30T13:58:58
100558,0,2025-09-30,143446,250922,Return,R,452.514.283,L250918-01,MP-02,83.188,kg,PLANTA CRE | Devolución parcial,512.101.019,Operario C,Línea 1,2025-09-30T14:34:46
100559,0,2025-09-30,162846,250932,Issue,I,455.174.587,L250930-02,AD-01,355.698,L,PLANTA MAK | Proceso OK,501.178.127,Supervisor,Línea 2,2025-09-30T16:28:46
100560,0,2025-09-30,162957,250926,Issue,I,452.199.339,L250930-01,MP-02,246.805,kg,PLANTA CRE | Proceso OK,501.030.054,Supervisor,Línea 2,2025-09-30T16:29:57
100557,1,2025-09-30,164105,250934,Issue,I,451.956.039,L250930-02,MP-03,44.0,ud,PLANTA MAK | Proceso OK,513.115.000,Supervisor,Línea 1,2025-09-30T16:41:05
